TicketID,DateID,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type
f5694dc6-1ff2-4d6c-b74f,55,3:40:45 AM,Station,Contactless,None,Standard,Off-Peak
603192d0-e3cf-444d-abee,55,2:27:20 PM,Station,Contactless,None,Standard,Off-Peak
e3960fed-5a92-457f-9a18,55,6:15:56 PM,Station,Contactless,None,Standard,Off-Peak
35af0cb8-3555-497c-9b59,55,8:44:27 PM,Station,Contactless,None,Standard,Off-Peak
f2cb522d-9026-46b6-835d,56,1:27:54 PM,Station,Contactless,None,Standard,Off-Peak
b6caebd1-0ab2-4520-b74d,57,1:24:36 AM,Station,Contactless,None,Standard,Off-Peak
d7ff647a-8e50-42cd-991e,57,3:05:13 AM,Station,Contactless,None,Standard,Off-Peak
c6410a02-1d18-40d5-98af,57,6:18:44 PM,Station,Contactless,None,Standard,Off-Peak
2d10b317-b06c-4282-a3b3,57,6:26:41 PM,Station,Contactless,None,Standard,Off-Peak
09d1e16f-3e31-4fc2-befe,58,1:17:30 AM,Station,Contactless,None,Standard,Off-Peak
18753dba-c101-479e-80b7,58,3:12:14 PM,Station,Contactless,None,Standard,Off-Peak
1a811f72-38fd-49ed-9a05,59,6:31:23 AM,Station,Contactless,None,Standard,Off-Peak
76fcfdee-8a53-4572-a17b,60,1:24:37 PM,Station,Contactless,None,Standard,Off-Peak
a0ebe1e7-7a1c-4a36-b001,61,3:04:58 AM,Station,Contactless,None,Standard,Off-Peak
4dd3e9a4-4ed1-4ed2-b3f6,63,9:11:19 AM,Station,Contactless,None,Standard,Off-Peak
265a95a2-b1b9-440b-bf53,63,2:26:18 PM,Station,Contactless,None,Standard,Off-Peak
4e82ae71-f9ff-4ef9-b0ac,64,3:09:51 AM,Station,Contactless,None,Standard,Off-Peak
f192b90f-9821-4e9c-a1ba,64,2:23:48 PM,Station,Contactless,None,Standard,Off-Peak
618d34d2-5d9b-4045-bc63,64,6:03:28 PM,Station,Contactless,None,Standard,Off-Peak
ddbfd8a9-aad7-42e6-8e27,65,3:16:55 PM,Station,Contactless,None,Standard,Off-Peak
bdff1ccd-0d74-4cdd-8506,66,4:54:29 AM,Station,Contactless,None,Standard,Off-Peak
0996b1e6-3c39-4992-bf96,66,3:12:09 PM,Station,Contactless,None,Standard,Off-Peak
c3861b8b-258a-4cf6-a698,67,8:26:21 AM,Station,Contactless,None,Standard,Off-Peak
348af988-cf87-4fb4-912e,67,2:20:43 PM,Station,Contactless,None,Standard,Off-Peak
81f7869a-2ae6-4fd8-96b4,67,6:17:14 PM,Station,Contactless,None,Standard,Off-Peak
8a342f54-d7b2-4c48-aa5c,69,3:09:15 AM,Station,Contactless,None,Standard,Off-Peak
9a77b8dc-6b05-44e4-b61c,69,1:17:15 PM,Station,Contactless,None,Standard,Off-Peak
63872061-10a5-41cc-b47e,72,2:24:17 PM,Station,Contactless,None,Standard,Off-Peak
ee1b8713-4c2a-48ed-9f8f,72,3:18:33 PM,Station,Contactless,None,Standard,Off-Peak
2f29dc31-656a-49d9-8a59,73,3:21:10 PM,Station,Contactless,None,Standard,Off-Peak
3a7690c6-f25b-413e-907b,74,12:24:07 AM,Station,Contactless,None,Standard,Off-Peak
7343d617-2b0c-41f3-bcba,74,1:21:57 AM,Station,Contactless,None,Standard,Off-Peak
f9dd5117-8e32-4845-8cbc,74,10:49:47 AM,Station,Contactless,None,Standard,Off-Peak
3d14e78c-798d-4673-8a07,79,5:21:38 PM,Station,Contactless,None,Standard,Off-Peak
2a70306f-83b7-4765-b993,80,4:49:42 AM,Station,Contactless,None,Standard,Off-Peak
5402432c-201a-4f74-b3c4,80,3:24:30 PM,Station,Contactless,None,Standard,Off-Peak
fd227a06-c107-4ea0-8bb4,80,6:23:56 PM,Station,Contactless,None,Standard,Off-Peak
a7096313-4083-4685-887c,81,2:24:14 PM,Station,Contactless,None,Standard,Off-Peak
e9454684-5066-4010-8e5d,81,6:28:35 PM,Station,Contactless,None,Standard,Off-Peak
83f26a02-9124-4760-ac0f,86,8:13:33 AM,Station,Contactless,None,Standard,Off-Peak
ddcf5150-d06d-4a66-9498,86,3:13:32 PM,Station,Contactless,None,Standard,Off-Peak
3561cbe0-00ce-40e0-b295,86,8:39:22 PM,Station,Contactless,None,Standard,Off-Peak
d690e926-292b-44d4-8c50,87,4:48:56 AM,Station,Contactless,None,Standard,Off-Peak
88dbcedd-5649-40cb-9360,87,4:53:49 AM,Station,Contactless,None,Standard,Off-Peak
340d3324-ebfb-4ace-922a,87,6:38:16 AM,Station,Contactless,None,Standard,Off-Peak
f6f61acf-f313-47a7-9479,87,3:16:40 PM,Station,Contactless,None,Standard,Off-Peak
3266185a-8f30-4c04-bea6,87,4:01:17 PM,Station,Contactless,None,Standard,Off-Peak
263444cf-a628-4685-b006,88,1:15:20 PM,Station,Contactless,None,Standard,Off-Peak
32c62faf-258a-45a0-93dd,89,2:29:46 PM,Station,Contactless,None,Standard,Off-Peak
1d224d75-aaa8-43cd-a4d3,91,12:24:06 AM,Station,Contactless,None,Standard,Off-Peak
a5af27d3-461c-4c9d-ba96,91,1:16:14 AM,Station,Contactless,None,Standard,Off-Peak
7b110027-38ef-4efb-af36,91,3:35:03 AM,Station,Contactless,None,Standard,Off-Peak
9a0386e3-7fcc-4f6a-be8e,91,9:35:28 AM,Station,Contactless,None,Standard,Off-Peak
3d9cb213-dfc5-49a1-b34a,93,4:52:14 AM,Station,Contactless,None,Standard,Off-Peak
7e21a232-e8ca-414d-b435,93,1:20:49 PM,Station,Contactless,None,Standard,Off-Peak
1594e1cc-48a7-4c12-91b3,93,3:10:27 PM,Station,Contactless,None,Standard,Off-Peak
5217b009-8b42-4c8f-aad4,93,3:17:10 PM,Station,Contactless,None,Standard,Off-Peak
e19971fe-d86e-4788-9296,93,6:08:36 PM,Station,Contactless,None,Standard,Off-Peak
f6097db3-c861-4f03-a1e5,93,6:26:20 PM,Station,Contactless,None,Standard,Off-Peak
4290f571-2056-494e-bb50,94,3:15:09 PM,Station,Contactless,None,Standard,Off-Peak
6a06fe7d-2a86-4efe-8a64,94,3:18:45 PM,Station,Contactless,None,Standard,Off-Peak
79a347e6-d9d4-4402-8a47,94,6:19:30 PM,Station,Contactless,None,Standard,Off-Peak
3d0d8a9a-47b5-457e-9a9a,94,6:21:36 PM,Station,Contactless,None,Standard,Off-Peak
fe8dbe17-9162-491f-91ed,95,12:24:43 AM,Station,Contactless,None,Standard,Off-Peak
34eed779-b2da-4e74-a89e,95,6:29:44 PM,Station,Contactless,None,Standard,Off-Peak
56d511b2-b9a9-4636-ba8e,96,3:02:07 AM,Station,Contactless,None,Standard,Off-Peak
532323ee-6b9d-4bd9-8692,97,3:35:41 AM,Station,Contactless,None,Standard,Off-Peak
18ab1434-c13b-49c0-82c5,97,3:43:37 AM,Station,Contactless,None,Standard,Off-Peak
de9efa5b-112a-40ef-9d1f,97,9:38:37 AM,Station,Contactless,None,Standard,Off-Peak
f3bb0946-680c-4e9b-90b9,97,8:05:52 PM,Station,Contactless,None,Standard,Off-Peak
f121b2b3-a121-4f6e-b16c,98,12:24:11 AM,Station,Contactless,None,Standard,Off-Peak
ea7d3423-4a79-4316-8c04,98,1:23:16 PM,Station,Contactless,None,Standard,Off-Peak
0be5ebe6-b1ae-40ef-9595,99,6:26:33 PM,Station,Contactless,None,Standard,Off-Peak
963a3744-99a1-4a85-9609,100,4:47:44 AM,Station,Contactless,None,Standard,Off-Peak
b870bdc4-d3e7-42cd-86cd,100,3:15:23 PM,Station,Contactless,None,Standard,Off-Peak
aaeb5c00-9635-41d5-8712,101,3:18:51 PM,Station,Contactless,None,Standard,Off-Peak
cb4bc250-f959-4d6a-b66c,102,1:18:34 PM,Station,Contactless,None,Standard,Off-Peak
98efc388-6470-40dc-8fb7,102,1:28:05 PM,Station,Contactless,None,Standard,Off-Peak
f35d5e49-92a4-4f55-b444,102,1:28:07 PM,Station,Contactless,None,Standard,Off-Peak
24ee66c5-e97b-465d-9b35,103,1:20:03 PM,Station,Contactless,None,Standard,Off-Peak
54de4805-3817-4986-9d13,103,6:21:34 PM,Station,Contactless,None,Standard,Off-Peak
2e436c2f-d80d-4e65-b152,103,6:29:17 PM,Station,Contactless,None,Standard,Off-Peak
568f3f8a-0999-4508-b70b,105,3:37:03 AM,Station,Contactless,None,Standard,Off-Peak
4bde718e-18f7-447d-9dd6,105,8:02:53 PM,Station,Contactless,None,Standard,Off-Peak
751ab220-79c7-4cdb-a12e,106,6:20:11 PM,Station,Contactless,None,Standard,Off-Peak
66ed69a5-af49-4db7-a4df,106,8:33:03 PM,Station,Contactless,None,Standard,Off-Peak
99abb387-0a47-44fa-b050,107,4:48:21 AM,Station,Contactless,None,Standard,Off-Peak
f4dae918-aebe-4eb5-9b39,107,6:36:54 AM,Station,Contactless,None,Standard,Off-Peak
c310933f-d720-4b8f-9244,107,3:10:19 PM,Station,Contactless,None,Standard,Off-Peak
8c4210a6-8722-445b-9273,107,3:14:45 PM,Station,Contactless,None,Standard,Off-Peak
2f998d7b-4821-4cd0-b0f5,107,3:17:46 PM,Station,Contactless,None,Standard,Off-Peak
9b1dae79-cada-443f-bf59,108,3:39:53 AM,Station,Contactless,None,Standard,Off-Peak
222e78b3-f4f1-40aa-9ce9,108,2:15:09 PM,Station,Contactless,None,Standard,Off-Peak
7a32d424-4f01-44f9-be7d,108,3:10:57 PM,Station,Contactless,None,Standard,Off-Peak
2666172b-ac1a-455c-81f6,108,3:16:54 PM,Station,Contactless,None,Standard,Off-Peak
6da5abc1-d333-4408-ab69,108,3:24:07 PM,Station,Contactless,None,Standard,Off-Peak
93942aa1-81c1-4a9a-9117,108,3:24:42 PM,Station,Contactless,None,Standard,Off-Peak
cc1de51e-3fec-4b23-a5b6,108,6:27:49 PM,Station,Contactless,None,Standard,Off-Peak
74617de5-966e-4412-8d08,109,1:25:55 PM,Station,Contactless,None,Standard,Off-Peak
73205487-1939-42fe-a530,110,1:16:53 AM,Station,Contactless,None,Standard,Off-Peak
9b413199-d9ea-4433-a362,112,1:17:06 AM,Station,Contactless,None,Standard,Off-Peak
bddbf16f-889b-4ed4-b549,112,8:00:02 AM,Station,Contactless,None,Standard,Off-Peak
b1582ac8-8c59-4e63-acc3,112,8:04:19 AM,Station,Contactless,None,Standard,Off-Peak
4556cea0-e565-45a9-8b65,113,8:23:21 AM,Station,Contactless,None,Standard,Off-Peak
6d207771-c568-4f45-a5e4,113,9:08:02 AM,Station,Contactless,None,Standard,Off-Peak
53ca80e5-4818-4c0e-844a,113,9:31:10 AM,Station,Contactless,None,Standard,Off-Peak
8c615521-8663-4792-b0f8,114,3:39:46 AM,Station,Contactless,None,Standard,Off-Peak
adeca619-6286-4767-9d2f,114,9:03:20 AM,Station,Contactless,None,Standard,Off-Peak
16b4795a-7682-46cd-ae1b,114,2:18:28 PM,Station,Contactless,None,Standard,Off-Peak
88a893b6-4697-4c0b-ba4c,114,3:10:03 PM,Station,Contactless,None,Standard,Off-Peak
9a0cd3d8-c050-44d9-9684,114,3:13:28 PM,Station,Contactless,None,Standard,Off-Peak
7a621b3c-c40b-40c4-8d1c,114,8:36:32 PM,Station,Contactless,None,Standard,Off-Peak
190ddf8e-3eaf-47f2-87e9,115,6:39:49 AM,Station,Contactless,None,Standard,Off-Peak
1c7aaeac-afee-44d5-b1c4,115,1:29:08 PM,Station,Contactless,None,Standard,Off-Peak
f83b64c6-7d78-43cb-845e,115,3:12:30 PM,Station,Contactless,None,Standard,Off-Peak
cc98a9a5-b0f0-4dd3-962c,115,3:12:34 PM,Station,Contactless,None,Standard,Off-Peak
eb1ecf16-522e-43e6-b760,115,3:21:55 PM,Station,Contactless,None,Standard,Off-Peak
e84019a0-28b2-4b93-b154,115,6:01:28 PM,Station,Contactless,None,Standard,Off-Peak
47cd450d-c8d9-4530-a13d,115,6:25:01 PM,Station,Contactless,None,Standard,Off-Peak
01d034da-3d37-4d16-b347,116,1:20:02 AM,Station,Contactless,None,Standard,Off-Peak
5790d3b4-d556-415a-9fbc,117,3:42:05 AM,Station,Contactless,None,Standard,Off-Peak
f60853ea-40d6-453b-a5d0,117,9:05:59 AM,Station,Contactless,None,Standard,Off-Peak
67b17850-5e46-4fe6-97ff,120,8:07:27 AM,Station,Contactless,None,Standard,Off-Peak
693c1f0f-98d1-4ae4-9071,120,6:17:15 PM,Station,Contactless,None,Standard,Off-Peak
2a9b8f2e-773d-445b-99e0,121,4:53:10 AM,Station,Contactless,None,Standard,Off-Peak
78e32b4b-767a-48ec-8153,122,12:23:06 AM,Station,Contactless,None,Standard,Off-Peak
d4e2d751-5e63-4139-a7e1,122,3:18:28 PM,Station,Contactless,None,Standard,Off-Peak
570b5c6a-cdd5-4faa-93ec,122,3:20:29 PM,Station,Contactless,None,Standard,Off-Peak
a485466e-a3ce-479f-9510,123,8:13:33 AM,Station,Contactless,None,Standard,Off-Peak
1e389661-0fcd-4023-a223,124,8:22:23 AM,Station,Contactless,None,Standard,Off-Peak
9a6d54ae-84d2-41bc-a754,124,10:46:57 AM,Station,Contactless,None,Standard,Off-Peak
aaeaa7ae-a56b-40e8-bf84,124,2:17:54 PM,Station,Contactless,None,Standard,Off-Peak
a940cb3a-a41d-489c-bb00,125,2:18:44 PM,Station,Contactless,None,Standard,Off-Peak
cfc39f89-e93d-4f5f-8605,126,3:39:32 AM,Station,Contactless,None,Standard,Off-Peak
a4e05ec1-7845-481f-9b33,126,1:23:25 PM,Station,Contactless,None,Standard,Off-Peak
24f5f4ea-5d71-427e-8595,126,6:20:26 PM,Station,Contactless,None,Standard,Off-Peak
d45a680d-ad1f-4e84-9917,127,6:04:16 PM,Station,Contactless,None,Standard,Off-Peak
ce83fb16-0806-4e14-9972,128,3:13:47 AM,Station,Contactless,None,Standard,Off-Peak
859b7ac2-9fcf-4092-bd23,128,8:09:07 AM,Station,Contactless,None,Standard,Off-Peak
d27f5691-c7a0-4b9d-bc41,128,3:10:03 PM,Station,Contactless,None,Standard,Off-Peak
05b69458-048b-4af2-89fa,128,3:10:22 PM,Station,Contactless,None,Standard,Off-Peak
d2816ea3-8080-4d0c-a0e0,128,3:21:50 PM,Station,Contactless,None,Standard,Off-Peak
4589a086-a3db-42ce-b0dc,129,3:22:41 PM,Station,Contactless,None,Standard,Off-Peak
45a00615-6728-453e-925d,129,3:23:55 PM,Station,Contactless,None,Standard,Off-Peak
0e79ae65-124e-4af0-9c41,129,8:04:32 PM,Station,Contactless,None,Standard,Off-Peak
342db538-3b90-4270-b7d5,130,3:31:46 AM,Station,Contactless,None,Standard,Off-Peak
b8424ced-670d-4321-aedf,131,8:20:32 AM,Station,Contactless,None,Standard,Off-Peak
0a49e705-3cf7-4914-8fa6,131,6:00:04 PM,Station,Contactless,None,Standard,Off-Peak
18fcaf0a-8048-4c0a-89fc,132,2:23:42 PM,Station,Contactless,None,Standard,Off-Peak
ffd3c07c-bc7d-48d8-8662,133,1:29:03 PM,Station,Contactless,None,Standard,Off-Peak
23860e14-07e6-48fb-a870,133,2:16:08 PM,Station,Contactless,None,Standard,Off-Peak
f55fe1ff-a6ad-4028-a97f,133,2:17:13 PM,Station,Contactless,None,Standard,Off-Peak
a4805af7-a1b3-4f0b-8252,133,6:23:38 PM,Station,Contactless,None,Standard,Off-Peak
62312520-49a8-44cc-87cf,135,6:35:48 AM,Station,Contactless,None,Standard,Off-Peak
a785ae37-3782-43ed-b209,135,1:29:22 PM,Station,Contactless,None,Standard,Off-Peak
6646c3a1-2d0f-4afa-bd13,135,2:28:30 PM,Station,Contactless,None,Standard,Off-Peak
dc952164-d5aa-45fc-967f,135,6:00:44 PM,Station,Contactless,None,Standard,Off-Peak
55a5f0be-237e-4f6e-84b8,136,3:36:48 AM,Station,Contactless,None,Standard,Off-Peak
94ba1a2e-005e-4a62-a5f3,136,3:13:03 PM,Station,Contactless,None,Standard,Off-Peak
a430d51c-55ab-41b1-8c0a,136,3:13:54 PM,Station,Contactless,None,Standard,Off-Peak
e259b26a-ecd8-4468-852c,137,8:43:42 PM,Station,Contactless,None,Standard,Off-Peak
ac2b3ae0-6c9d-44de-a408,138,1:26:37 AM,Station,Contactless,None,Standard,Off-Peak
5a820434-96ac-41a4-a487,138,1:27:21 AM,Station,Contactless,None,Standard,Off-Peak
0c6ad1e6-c37d-4847-aa51,138,8:01:31 AM,Station,Contactless,None,Standard,Off-Peak
7e08440c-4af1-4b46-873f,139,1:18:19 AM,Station,Contactless,None,Standard,Off-Peak
d53e0e89-619c-402c-bd81,139,3:43:49 AM,Station,Contactless,None,Standard,Off-Peak
19a5ea88-4382-4107-8b56,140,2:16:09 PM,Station,Contactless,None,Standard,Off-Peak
6ec9eb51-a328-46e2-8669,140,6:02:55 PM,Station,Contactless,None,Standard,Off-Peak
370ef3da-6220-48a7-8198,140,6:11:33 PM,Station,Contactless,None,Standard,Off-Peak
11ac8432-5960-4859-af5f,141,8:14:53 AM,Station,Contactless,None,Standard,Off-Peak
50664f35-0a58-441b-a721,141,2:20:31 PM,Station,Contactless,None,Standard,Off-Peak
1f6f2747-3b49-40f4-a159,142,4:58:52 AM,Station,Contactless,None,Standard,Off-Peak
c97622e2-7fe9-48e0-bd3a,142,8:01:09 AM,Station,Contactless,None,Standard,Off-Peak
f26c5428-7073-4e71-a5eb,142,8:04:38 AM,Station,Contactless,None,Standard,Off-Peak
a9ff8334-1c51-4bae-afba,142,8:11:28 AM,Station,Contactless,None,Standard,Off-Peak
ee1c4e73-0692-430f-b9ad,142,9:30:03 AM,Station,Contactless,None,Standard,Off-Peak
4eafb464-1039-44d9-87be,142,3:10:16 PM,Station,Contactless,None,Standard,Off-Peak
74ee46c4-c719-4c0a-8b7e,142,3:19:08 PM,Station,Contactless,None,Standard,Off-Peak
1da71b11-c7d3-4a22-85ea,142,6:15:35 PM,Station,Contactless,None,Standard,Off-Peak
5d5b4bc1-57ab-41cc-be3a,143,5:00:31 AM,Station,Contactless,None,Standard,Off-Peak
ef3eb714-71ec-48d5-9cf9,143,3:12:35 PM,Station,Contactless,None,Standard,Off-Peak
a836162b-17e8-4f91-be0e,143,3:18:29 PM,Station,Contactless,None,Standard,Off-Peak
c3805b2e-9747-4af5-abff,143,3:19:10 PM,Station,Contactless,None,Standard,Off-Peak
1dd5db8a-5f9c-41c4-99a3,144,2:17:16 PM,Station,Contactless,None,Standard,Off-Peak
5965e5ad-3155-4ccc-bebc,144,6:26:14 PM,Station,Contactless,None,Standard,Off-Peak
afd42c55-5f1c-4def-b075,145,12:20:19 AM,Station,Contactless,None,Standard,Off-Peak
f238de9e-e897-4a2f-ab9a,145,12:20:58 AM,Station,Contactless,None,Standard,Off-Peak
e1e28872-5b7e-4b19-b5b8,145,12:23:48 AM,Station,Contactless,None,Standard,Off-Peak
55f993d0-7899-435c-ac89,27,11:00:19 AM,Online,Contactless,None,Standard,Off-Peak
d25f9455-39a3-4a35-a501,29,3:07:25 AM,Online,Contactless,None,Standard,Off-Peak
25867dfb-1646-4211-a95b,32,3:00:04 AM,Online,Contactless,None,Standard,Off-Peak
3105f087-f5a0-4baf-9585,34,10:37:55 AM,Online,Contactless,None,Standard,Off-Peak
d3821378-e07e-4dad-89c6,35,9:39:06 AM,Online,Contactless,None,Standard,Off-Peak
9dd20412-5ccf-46ba-ad12,36,11:05:14 AM,Online,Contactless,None,Standard,Off-Peak
3dc95ffa-8740-44bc-95af,37,9:13:04 AM,Online,Contactless,None,Standard,Off-Peak
042b14ef-0e3b-47d5-b2c6,37,9:33:15 AM,Online,Contactless,None,Standard,Off-Peak
c4949132-9a42-4c89-a836,40,11:08:05 AM,Online,Contactless,None,Standard,Off-Peak
fbf06f33-8075-4412-8d33,41,3:09:57 AM,Online,Contactless,None,Standard,Off-Peak
e497ebf7-75ff-4ebd-a408,44,8:17:03 AM,Online,Contactless,None,Standard,Off-Peak
ccd17c7e-004b-410f-a4ce,46,3:02:21 AM,Online,Contactless,None,Standard,Off-Peak
7df0fbae-83e0-46fc-a783,46,9:07:45 AM,Online,Contactless,None,Standard,Off-Peak
ad582163-e3a0-4ead-9f4f,49,12:06:58 AM,Online,Contactless,None,Standard,Off-Peak
51d70169-bd1f-48a4-8c11,53,9:39:05 AM,Online,Contactless,None,Standard,Off-Peak
fc320530-03ce-474c-ab58,53,9:40:40 AM,Online,Contactless,None,Standard,Off-Peak
cc2c6ea2-b17f-48ad-9cd7,55,11:08:01 AM,Online,Contactless,None,Standard,Off-Peak
26e141fd-315e-495f-a00f,56,8:17:27 AM,Online,Contactless,None,Standard,Off-Peak
fcfed5ad-1a2a-4761-b53d,59,5:52:54 AM,Online,Contactless,None,Standard,Off-Peak
02897206-5c26-45ae-8439,59,11:14:30 AM,Online,Contactless,None,Standard,Off-Peak
ba4ebc49-d894-437e-8055,60,10:42:19 AM,Online,Contactless,None,Standard,Off-Peak
c86bc720-60e8-4ca4-9d43,62,3:04:28 AM,Online,Contactless,None,Standard,Off-Peak
25d9b4c7-ac9e-4bb2-aff4,63,9:03:32 AM,Online,Contactless,None,Standard,Off-Peak
23b9f01b-d839-4535-818e,66,10:33:06 AM,Online,Contactless,None,Standard,Off-Peak
5833d634-e420-444b-8018,69,3:14:08 AM,Online,Contactless,None,Standard,Off-Peak
b1d3ded7-b7f7-4297-b9ce,70,9:40:09 AM,Online,Contactless,None,Standard,Off-Peak
910cbf7f-cd71-495c-8d36,71,3:08:38 AM,Online,Contactless,None,Standard,Off-Peak
ee27a928-3043-4cde-a64b,72,11:02:24 AM,Online,Contactless,None,Standard,Off-Peak
7b6bd138-5182-4645-bbbe,72,11:54:31 AM,Online,Contactless,None,Standard,Off-Peak
58c3da8e-d3f6-4168-b20f,83,11:10:34 AM,Online,Contactless,None,Standard,Off-Peak
28395334-0355-4835-aff9,86,3:02:04 AM,Online,Contactless,None,Standard,Off-Peak
6c008a98-92d0-40e5-8127,87,5:46:49 AM,Online,Contactless,None,Standard,Off-Peak
2910967c-1c92-4d49-886a,87,3:45:19 PM,Online,Contactless,None,Standard,Off-Peak
06b8c73a-3892-48a0-a772,90,11:48:00 AM,Online,Contactless,None,Standard,Off-Peak
6687bf66-fee1-4d96-8663,91,10:40:04 AM,Online,Contactless,None,Standard,Off-Peak
6466d5cd-f8af-4002-a719,92,11:14:37 AM,Online,Contactless,None,Standard,Off-Peak
773e0b06-8694-4c92-87b3,93,3:12:36 AM,Online,Contactless,None,Standard,Off-Peak
8147e2e5-1a21-454b-985b,93,10:32:43 AM,Online,Contactless,None,Standard,Off-Peak
ffb93569-15f3-4137-8d89,93,11:07:27 AM,Online,Contactless,None,Standard,Off-Peak
390f2cd7-fdf7-471a-9cf4,95,9:34:52 AM,Online,Contactless,None,Standard,Off-Peak
8382011c-6a33-4b6e-a378,99,11:05:34 AM,Online,Contactless,None,Standard,Off-Peak
e867e232-919b-408c-b821,101,3:07:51 AM,Online,Contactless,None,Standard,Off-Peak
f360125c-c975-470e-9141,103,10:33:19 AM,Online,Contactless,None,Standard,Off-Peak
038dac7a-5f21-403f-a808,103,10:38:30 AM,Online,Contactless,None,Standard,Off-Peak
d945f36c-7ec6-4ce4-ac3a,105,10:44:38 AM,Online,Contactless,None,Standard,Off-Peak
f3641137-f1d3-4ff2-b6c3,105,11:45:32 AM,Online,Contactless,None,Standard,Off-Peak
8981625c-f0b3-4830-9993,107,5:53:06 AM,Online,Contactless,None,Standard,Off-Peak
744b8d07-f492-4e10-9048,107,11:12:19 AM,Online,Contactless,None,Standard,Off-Peak
7c54bcb4-9297-460a-8b4b,108,3:10:05 AM,Online,Contactless,None,Standard,Off-Peak
6eac1d56-1022-4562-9322,108,9:06:08 AM,Online,Contactless,None,Standard,Off-Peak
ae88bb6d-2c35-42b5-a35d,110,11:02:18 AM,Online,Contactless,None,Standard,Off-Peak
88579c0e-ade3-4ab2-bedc,111,11:46:11 AM,Online,Contactless,None,Standard,Off-Peak
1d64e63d-2d7d-4821-bace,113,11:03:44 AM,Online,Contactless,None,Standard,Off-Peak
0466b4b8-dc3c-4df4-b47f,115,5:49:19 AM,Online,Contactless,None,Standard,Off-Peak
c0b48f7c-2e66-4a75-b365,118,9:08:49 AM,Online,Contactless,None,Standard,Off-Peak
b6fcb4a6-46e7-4fdf-b2b2,119,12:00:46 AM,Online,Contactless,None,Standard,Off-Peak
46c13c1f-1cf6-4e3b-8841,120,9:43:04 AM,Online,Contactless,None,Standard,Off-Peak
e9fac4c4-28aa-467e-bf23,120,11:06:32 AM,Online,Contactless,None,Standard,Off-Peak
e8e048e0-237f-4253-a4b4,120,11:08:28 AM,Online,Contactless,None,Standard,Off-Peak
65fd0825-c211-401d-a88a,125,9:35:36 AM,Online,Contactless,None,Standard,Off-Peak
53c726c6-1eea-4eab-8194,126,12:09:11 AM,Online,Contactless,None,Standard,Off-Peak
fdbabacb-5f6c-42a1-9d79,126,9:40:24 AM,Online,Contactless,None,Standard,Off-Peak
acef6775-1ab9-41a7-8ec1,127,3:02:45 AM,Online,Contactless,None,Standard,Off-Peak
adc8539c-1aaa-48c6-a570,128,3:13:24 AM,Online,Contactless,None,Standard,Off-Peak
cb31616b-b58b-4467-a7b2,128,9:11:53 AM,Online,Contactless,None,Standard,Off-Peak
2c9b1ec7-1a43-43c7-ba46,129,11:08:58 AM,Online,Contactless,None,Standard,Off-Peak
23c21f94-f8bf-4d55-9496,130,3:06:03 AM,Online,Contactless,None,Standard,Off-Peak
b2687247-f567-4c84-b682,130,11:08:10 AM,Online,Contactless,None,Standard,Off-Peak
d4559a17-74fd-4f68-bf39,133,12:10:04 AM,Online,Contactless,None,Standard,Off-Peak
dc215665-ad3b-454c-b5d0,135,12:05:26 AM,Online,Contactless,None,Standard,Off-Peak
7b783058-1687-4f5b-ac1b,135,12:14:35 AM,Online,Contactless,None,Standard,Off-Peak
34bd5237-c70a-4ff4-a0bb,137,8:21:29 AM,Online,Contactless,None,Standard,Off-Peak
63199277-8106-4960-a845,138,11:10:39 AM,Online,Contactless,None,Standard,Off-Peak
58895e0d-7708-40a3-bf3f,139,11:01:24 AM,Online,Contactless,None,Standard,Off-Peak
35d41ffb-c1ed-4592-b33e,139,11:11:12 AM,Online,Contactless,None,Standard,Off-Peak
9d03c2b1-9edb-416d-b636,141,11:12:35 AM,Online,Contactless,None,Standard,Off-Peak
983c6d7c-6a2b-40d6-98d5,145,9:03:51 AM,Online,Contactless,None,Standard,Off-Peak
30633df2-dd57-4473-84ba,26,12:24:08 AM,Online,Contactless,None,Standard,Off-Peak
5ec99341-0955-41dc-92b2,26,12:27:40 AM,Online,Contactless,None,Standard,Off-Peak
36484589-5a32-4b61-bd71,27,12:05:02 AM,Online,Contactless,None,Standard,Off-Peak
