TicketID,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type
9efc3068-f2aa-4d66-adb5,11:36:26,Online,Contactless,None,Standard,Off-Peak
c23cf073-91ef-40fc-9cd4,2:46:39,Online,Contactless,None,Standard,Off-Peak
49573ade-998a-4120-8b5c,11:43:19,Online,Contactless,None,Standard,Off-Peak
e6ad3fc6-16b6-4930-953e,2:46:37,Online,Contactless,None,Standard,Off-Peak
cac1bd52-baad-4991-b629,17:18:51,Online,Contactless,None,Standard,Off-Peak
abf3d79c-4429-418f-925c,18:03:29,Online,Contactless,None,Standard,Off-Peak
b2d01b65-e457-459f-8c50,5:10:21,Online,Contactless,None,Standard,Off-Peak
90e282b5-a3a6-459d-85a1,11:33:40,Online,Contactless,None,Standard,Off-Peak
4ebf7d8e-f5a8-4c73-9b41,16:44:57,Online,Contactless,None,Standard,Off-Peak
65a180d1-fa37-4cce-852b,8:11:13,Online,Contactless,None,Standard,Off-Peak
673c7650-047f-4e82-9f3f,1:03:56,Online,Contactless,None,Standard,Off-Peak
bec402c0-f1f0-4ca5-b0be,1:53:04,Online,Contactless,None,Standard,Off-Peak
d2c85e0c-0a37-4abe-a13d,3:44:25,Online,Contactless,None,Standard,Off-Peak
c99db2e1-9a5f-4f2d-bc6a,3:22:39,Online,Contactless,None,Standard,Off-Peak
08f5f415-419d-44b5-8e0b,8:09:04,Online,Contactless,None,Standard,Off-Peak
c89dfd9c-e449-45d1-89b6,8:02:39,Online,Contactless,None,Standard,Off-Peak
1b8e74e7-4743-4317-a8ca,1:08:35,Online,Contactless,None,Standard,Off-Peak
554814d3-0cb9-4e1e-8af2,1:26:39,Online,Contactless,None,Standard,Off-Peak
3366fe18-bcdd-4236-872e,5:08:39,Online,Contactless,None,Standard,Off-Peak
f6790a83-20fc-4a61-bb52,18:07:38,Online,Contactless,None,Standard,Off-Peak
6653476b-4350-4d20-be8c,0:10:02,Online,Contactless,None,Standard,Off-Peak
0336245f-0b85-49ce-bbc6,3:25:43,Online,Contactless,None,Standard,Off-Peak
1b79d1aa-408c-499a-9cd5,3:32:22,Online,Contactless,None,Standard,Off-Peak
ef8bc028-4628-48ea-99be,7:31:48,Online,Contactless,None,Standard,Off-Peak
dc719c9b-93a1-445d-8bb2,1:07:43,Online,Contactless,None,Standard,Off-Peak
372c8a1e-a840-4e1f-b062,18:07:06,Online,Contactless,None,Standard,Off-Peak
550db131-8778-4fb9-8e06,17:20:27,Online,Contactless,None,Standard,Off-Peak
1e8262a8-6ce3-4a63-8fc2,11:32:55,Online,Contactless,None,Standard,Off-Peak
2af23ff0-50e2-422c-bb63,17:28:34,Online,Contactless,None,Standard,Off-Peak
ae059ea9-f8c4-4fd4-9cf9,2:51:14,Online,Contactless,None,Standard,Off-Peak
08971a85-439e-41f1-98d9,9:47:13,Online,Contactless,None,Standard,Off-Peak
1ec21d66-b0d4-4589-a132,2:50:41,Online,Contactless,None,Standard,Off-Peak
a98a23ec-fa17-461d-9bdf,9:54:30,Online,Contactless,None,Standard,Off-Peak
f7637201-5b2e-4c08-9728,10:42:49,Online,Contactless,None,Standard,Off-Peak
eece8bfa-917e-4bb0-8ed2,15:58:18,Online,Contactless,None,Standard,Off-Peak
6abf776b-2c53-45b7-8b7c,3:36:23,Online,Contactless,None,Standard,Off-Peak
a67d0524-a187-403c-b339,17:18:37,Online,Contactless,None,Standard,Off-Peak
ccb7ab8a-ab91-44e7-aa09,17:19:49,Online,Contactless,None,Standard,Off-Peak
b5e12726-ed68-44be-bbc7,17:23:28,Online,Contactless,None,Standard,Off-Peak
04f02287-dc4e-48d3-a341,1:54:15,Online,Contactless,None,Standard,Off-Peak
44567a90-6660-4d0f-bc10,3:48:41,Online,Contactless,None,Standard,Off-Peak
99c8e247-fa62-42ba-b34f,19:35:56,Online,Contactless,None,Standard,Off-Peak
fcb4c77e-ad83-4f04-9872,2:24:27,Online,Contactless,None,Standard,Off-Peak
0cbcf0fd-46bc-424d-bd36,2:26:23,Online,Contactless,None,Standard,Off-Peak
44a0732c-eb97-45a6-8a26,7:40:10,Online,Contactless,None,Standard,Off-Peak
b771059e-831c-4ebe-a837,11:38:10,Online,Contactless,None,Standard,Off-Peak
d24dc401-ed39-465d-96ee,19:33:55,Online,Contactless,None,Standard,Off-Peak
3cb011ae-2c08-48ae-89cc,2:28:25,Online,Contactless,None,Standard,Off-Peak
765b72c1-99e7-4cab-931a,19:37:53,Online,Contactless,None,Standard,Off-Peak
8d53ec9a-b9f2-472e-9b12,10:23:31,Online,Contactless,None,Standard,Off-Peak
504b67f8-d0a7-4579-a478,15:03:37,Online,Contactless,None,Standard,Off-Peak
b51ad2bf-82e9-4abd-a242,3:46:49,Online,Contactless,None,Standard,Off-Peak
d8dfbd0d-d8fb-438e-823a,3:53:31,Online,Contactless,None,Standard,Off-Peak
ccc92f2c-14d0-40db-94ed,7:35:30,Online,Contactless,None,Standard,Off-Peak
2dfd7452-724c-4533-85b9,10:25:14,Online,Contactless,None,Standard,Off-Peak
a52655e8-3d1a-482e-9fa7,10:29:55,Online,Contactless,None,Standard,Off-Peak
0dbe78a0-55a4-4e85-a92c,17:31:48,Online,Contactless,None,Standard,Off-Peak
3dd56951-6f6c-408b-b30f,2:21:45,Online,Contactless,None,Standard,Off-Peak
4dcfbcd1-6e43-4393-b2f1,7:44:16,Online,Contactless,None,Standard,Off-Peak
93df291b-bd4f-47c9-8f29,1:03:56,Online,Contactless,None,Standard,Off-Peak
8954c1f3-30ae-40e0-b9f7,2:21:52,Online,Contactless,None,Standard,Off-Peak
af1b91ce-a571-47c9-b445,10:21:21,Online,Contactless,None,Standard,Off-Peak
356cd0cd-57aa-419a-a0be,11:43:06,Online,Contactless,None,Standard,Off-Peak
48166402-7701-4cf2-a9e7,20:23:44,Online,Contactless,None,Standard,Off-Peak
53d6ea6e-b4fe-47fd-b33f,8:26:57,Online,Contactless,None,Standard,Off-Peak
0fc58053-d2a5-4f89-bfee,11:40:18,Online,Contactless,None,Standard,Off-Peak
a21b3edf-40bc-4d08-b36d,0:15:55,Online,Contactless,None,Standard,Off-Peak
f3738143-b68b-418b-866f,6:29:29,Online,Contactless,None,Standard,Off-Peak
7d270c21-04b0-453e-a869,11:36:37,Online,Contactless,None,Standard,Off-Peak
e86f4dbd-7f5b-424b-a2be,15:13:30,Online,Contactless,None,Standard,Off-Peak
12bfcacd-7692-4ee5-ac3c,18:57:40,Online,Contactless,None,Standard,Off-Peak
bca50109-f496-43b8-b73f,8:12:37,Online,Contactless,None,Standard,Off-Peak
5e37686c-e5ad-4b74-85be,20:20:36,Online,Contactless,None,Standard,Off-Peak
658aa89b-f2b2-4a85-b09d,11:34:58,Online,Contactless,None,Standard,Off-Peak
3894cae7-e072-4db5-ae2d,19:05:12,Online,Contactless,None,Standard,Off-Peak
8c41f4af-a3d2-459e-8699,17:38:27,Online,Contactless,None,Standard,Off-Peak
21ea4dbb-a34d-4652-8a2c,18:58:23,Online,Contactless,None,Standard,Off-Peak
23ab19bb-d639-4a87-a8e1,19:44:06,Online,Contactless,None,Standard,Off-Peak
d30894fb-2967-4f0e-93c8,1:01:38,Online,Contactless,None,Standard,Off-Peak
de2a9dcc-d6ed-4a33-bbe9,8:07:18,Online,Contactless,None,Standard,Off-Peak
aa8e64ce-9b8f-4f03-abff,12:55:28,Online,Contactless,None,Standard,Off-Peak
8eff221b-22e4-4cd2-9bf2,15:13:28,Online,Contactless,None,Standard,Off-Peak
5fb49807-0b71-40d1-8142,11:31:52,Online,Contactless,None,Standard,Off-Peak
1f8ecbf8-ce67-4ce8-b340,11:40:01,Online,Contactless,None,Standard,Off-Peak
5061dec9-1f11-4caa-9381,19:37:42,Online,Contactless,None,Standard,Off-Peak
9d517e76-36d0-470c-acd4,1:24:17,Online,Contactless,None,Standard,Off-Peak
763620cf-82ad-495c-89ef,2:15:13,Online,Contactless,None,Standard,Off-Peak
0ec9e156-6044-4b4e-8470,2:18:30,Online,Contactless,None,Standard,Off-Peak
cea33249-859a-4764-a3df,3:57:04,Online,Contactless,None,Standard,Off-Peak
454fa076-4b57-4274-a40b,8:29:57,Online,Contactless,None,Standard,Off-Peak
a13708c1-a0bf-4f53-9291,2:28:23,Online,Contactless,None,Standard,Off-Peak
0b16d958-a761-4ff9-b6bf,3:59:56,Online,Contactless,None,Standard,Off-Peak
1dee1a0e-4606-488c-b9a0,2:15:41,Online,Contactless,None,Standard,Off-Peak
8195c853-e89f-4614-bb52,10:17:51,Online,Contactless,None,Standard,Off-Peak
ad3c60f1-379d-4679-9c23,20:34:38,Online,Contactless,None,Standard,Off-Peak
998cdaed-442c-4593-a789,2:23:42,Online,Contactless,None,Standard,Off-Peak
179fff6e-1462-4d12-a0ee,19:38:53,Online,Contactless,None,Standard,Off-Peak
f232e475-d7ab-4b9a-b7ac,5:45:00,Online,Contactless,None,Standard,Off-Peak
6107e22f-8af1-47ed-929c,11:35:42,Online,Contactless,None,Standard,Off-Peak
9417910a-e153-44de-8d89,19:30:34,Online,Contactless,None,Standard,Off-Peak
538d0609-6cf3-4f0f-8938,3:49:47,Online,Contactless,None,Standard,Off-Peak
111aed1d-515d-4b21-99fe,3:55:45,Online,Contactless,None,Standard,Off-Peak
9fe06bcb-57bf-4380-9688,2:21:38,Online,Contactless,None,Standard,Off-Peak
7271d7e3-3463-490a-92cb,10:27:14,Online,Contactless,None,Standard,Off-Peak
7173ec8b-fa2a-43ca-b2c2,11:37:07,Online,Contactless,None,Standard,Off-Peak
9e938cfb-d70f-46ba-83a3,19:38:01,Online,Contactless,None,Standard,Off-Peak
3726dc81-110f-4dbe-a6ad,2:23:43,Online,Contactless,None,Standard,Off-Peak
2f419f6f-1a29-4b6c-ba34,3:58:40,Online,Contactless,None,Standard,Off-Peak
8d2113df-3fab-4811-a371,11:37:14,Online,Contactless,None,Standard,Off-Peak
bb8126dc-212a-4896-b74c,3:57:17,Online,Contactless,None,Standard,Off-Peak
8ebd248e-81aa-4c3a-bd94,20:44:57,Online,Contactless,None,Standard,Off-Peak
ffb3a015-756f-428b-982c,1:09:14,Online,Contactless,None,Standard,Off-Peak
a4fd056a-1cc7-498b-b9f5,2:18:03,Online,Contactless,None,Standard,Off-Peak
58002341-d4a0-4d12-9c7e,2:18:57,Online,Contactless,None,Standard,Off-Peak
2b86c524-7ea8-4d2d-896f,3:48:28,Online,Contactless,None,Standard,Off-Peak
3bbcde73-0512-4023-a19a,5:42:54,Online,Contactless,None,Standard,Off-Peak
f234db45-c92a-4cd2-a914,19:13:18,Online,Contactless,None,Standard,Off-Peak
ab593b21-1a02-4eb5-8d7a,19:37:26,Online,Contactless,None,Standard,Off-Peak
275670db-09b7-4a39-8f01,1:29:50,Online,Contactless,None,Standard,Off-Peak
2085d117-1975-4b9b-b611,19:38:47,Online,Contactless,None,Standard,Off-Peak
ebb87c85-76f5-4155-9cc9,2:21:13,Online,Contactless,None,Standard,Off-Peak
d8b67ddf-eea5-40bf-b2ba,19:43:28,Online,Contactless,None,Standard,Off-Peak
25150715-c785-4874-ab01,2:26:42,Online,Contactless,None,Standard,Off-Peak
32e3b7a8-a383-47ee-96a0,3:45:11,Online,Contactless,None,Standard,Off-Peak
e9a2a782-1dd1-4549-a763,19:00:48,Online,Contactless,None,Standard,Off-Peak
39714778-e25f-4fb7-8794,1:01:46,Online,Contactless,None,Standard,Off-Peak
134fdeaf-689d-4026-a039,19:44:45,Online,Contactless,None,Standard,Off-Peak
bbdc21d9-c872-46c3-967e,2:23:01,Online,Contactless,None,Standard,Off-Peak
c3fca53f-8b68-40fa-9064,3:50:35,Online,Contactless,None,Standard,Off-Peak
c5e9f529-452a-44a8-b2c0,5:58:37,Online,Contactless,None,Standard,Off-Peak
76dd43d0-50eb-48d3-b783,8:15:01,Online,Contactless,None,Standard,Off-Peak
4c322498-47ea-47bb-b043,17:31:22,Online,Contactless,None,Standard,Off-Peak
4ca03183-9c0d-4984-aa6c,7:39:27,Online,Contactless,None,Standard,Off-Peak
17cd0df7-7ec1-4d4c-aeb0,8:26:10,Online,Contactless,None,Standard,Off-Peak
9331fc74-73ec-4d22-bcaf,18:56:42,Online,Contactless,None,Standard,Off-Peak
88b21815-672b-4e1d-b0b2,11:38:03,Online,Contactless,None,Standard,Off-Peak
e0732257-1e94-4d06-bdc6,7:40:25,Online,Contactless,None,Standard,Off-Peak
35ab55f6-e351-4416-8dc4,3:53:21,Online,Contactless,None,Standard,Off-Peak
31394620-78c1-4551-9291,19:31:52,Online,Contactless,None,Standard,Off-Peak
69650277-0563-44e5-9ef4,5:37:08,Online,Contactless,None,Standard,Off-Peak
7982a26f-dfa4-4a8c-92f4,15:09:32,Online,Contactless,None,Standard,Off-Peak
e2430ef9-c915-4719-b5bc,7:34:44,Online,Contactless,None,Standard,Off-Peak
824f4bf3-9ea7-4068-942e,11:31:31,Online,Contactless,None,Standard,Off-Peak
d03af3ab-44f3-4e0f-af4e,2:22:27,Online,Contactless,None,Standard,Off-Peak
b064117f-19ac-48d8-81f9,8:28:56,Online,Contactless,None,Standard,Off-Peak
843a4517-e2fd-4b23-af29,15:48:18,Online,Contactless,None,Standard,Off-Peak
d51b0c55-8b8c-4141-a0d0,2:25:47,Online,Contactless,None,Standard,Off-Peak
b2d30f7d-a801-49b7-8e99,7:42:31,Online,Contactless,None,Standard,Off-Peak
296d9cb4-165a-4140-a074,0:26:49,Online,Contactless,None,Standard,Off-Peak
d0537704-31a3-4c93-b75c,3:58:33,Online,Contactless,None,Standard,Off-Peak
b5cecbc4-e3fb-420c-98d7,3:55:57,Online,Contactless,None,Standard,Off-Peak
e25a19a8-c4c3-4275-adf2,8:00:05,Online,Contactless,None,Standard,Off-Peak
c0548e90-2f9e-439b-b8c1,19:32:12,Online,Contactless,None,Standard,Off-Peak
24f1095c-3b94-4600-8ae7,2:17:17,Online,Contactless,None,Standard,Off-Peak
6e09359f-ff4d-48b0-a0aa,0:17:49,Online,Contactless,None,Standard,Off-Peak
bf0c36d8-273a-4831-b09a,6:23:56,Online,Contactless,None,Standard,Off-Peak
6daba41d-f37f-48cd-aab5,15:01:25,Online,Contactless,None,Standard,Off-Peak
2a4a262b-2fc9-440d-a417,17:43:56,Online,Contactless,None,Standard,Off-Peak
aa6fcc18-c132-4855-9db8,19:40:29,Online,Contactless,None,Standard,Off-Peak
71e332ae-e6bf-447d-b96f,8:03:52,Online,Contactless,None,Standard,Off-Peak
fbc0f7f3-b9d5-4420-a511,10:16:17,Online,Contactless,None,Standard,Off-Peak
548312c9-b0c3-4ba2-abce,2:26:23,Online,Contactless,None,Standard,Off-Peak
b084c1fd-d0c1-4277-9a3d,2:28:00,Online,Contactless,None,Standard,Off-Peak
786cfb5a-4d15-44f3-ad75,7:36:57,Online,Contactless,None,Standard,Off-Peak
9f91b95c-2e7c-498c-a19d,8:09:20,Online,Contactless,None,Standard,Off-Peak
905b90f3-c9b1-4244-b2dc,20:43:56,Online,Contactless,None,Standard,Off-Peak
8f04e20b-67ae-44db-ad0e,3:53:33,Online,Contactless,None,Standard,Off-Peak
615055a7-32d7-4f30-b4e6,19:44:55,Online,Contactless,None,Standard,Off-Peak
ef8071d8-0b9d-4080-b350,2:20:45,Online,Contactless,None,Standard,Off-Peak
dad9c859-ae20-40c7-85b3,8:27:24,Online,Contactless,None,Standard,Off-Peak
9dbd9299-7baa-4e3a-8518,1:08:20,Online,Contactless,None,Standard,Off-Peak
2efc5d18-870e-45c9-9491,3:56:33,Online,Contactless,None,Standard,Off-Peak
4eec4d30-882b-4d38-a7e8,12:52:17,Online,Contactless,None,Standard,Off-Peak
4865fa5a-76b8-4795-8024,2:23:50,Online,Contactless,None,Standard,Off-Peak
55eac2e7-4513-474c-996a,2:25:54,Online,Contactless,None,Standard,Off-Peak
2142fa23-5a6d-48ca-ab98,7:44:49,Online,Contactless,None,Standard,Off-Peak
68098c2c-090b-49d9-94fb,8:25:38,Online,Contactless,None,Standard,Off-Peak
032feaab-f10c-430a-abed,19:33:10,Online,Contactless,None,Standard,Off-Peak
3908d711-0038-4828-9bb2,7:35:03,Online,Contactless,None,Standard,Off-Peak
b15fbf1a-5629-47ad-9b22,17:39:03,Online,Contactless,None,Standard,Off-Peak
125367bc-6802-4dcd-b7f5,8:00:32,Online,Contactless,None,Standard,Off-Peak
ba731665-415f-4479-9380,11:33:11,Online,Contactless,None,Standard,Off-Peak
758f2c40-678b-49d6-8871,18:47:58,Online,Contactless,None,Standard,Off-Peak
53580756-830d-4e1b-bd1a,20:18:20,Online,Contactless,None,Standard,Off-Peak
1287743e-2a98-48ed-b3d9,19:01:46,Online,Contactless,None,Standard,Off-Peak
50956819-4c3b-48d0-9940,20:25:49,Online,Contactless,None,Standard,Off-Peak
a0082d91-e306-4f2c-9269,20:26:51,Online,Contactless,None,Standard,Off-Peak
e1875117-9c8f-408f-8634,7:09:28,Online,Contactless,None,Standard,Off-Peak
21929363-9027-4fc1-b256,7:35:01,Online,Contactless,None,Standard,Off-Peak
83f600fc-a085-49d7-b270,11:31:28,Online,Contactless,None,Standard,Off-Peak
eb59d83e-bb83-4896-b018,1:20:17,Online,Contactless,None,Standard,Off-Peak
5c520c93-c31b-45d0-8fb3,20:29:03,Online,Contactless,None,Standard,Off-Peak
bc6d57e8-59af-47f4-8269,0:28:21,Online,Contactless,None,Standard,Off-Peak
807d95d8-3cc6-468f-a639,19:41:32,Online,Contactless,None,Standard,Off-Peak
b4e77118-b24b-4dab-bfb2,10:28:29,Online,Contactless,None,Standard,Off-Peak
1538a4b3-96d5-4d03-8ec2,11:30:20,Online,Contactless,None,Standard,Off-Peak
aa0a41af-493c-460c-af8e,18:45:41,Online,Contactless,None,Standard,Off-Peak
9f92aa4f-600c-4143-9d17,7:30:34,Online,Contactless,None,Standard,Off-Peak
bada7857-f545-4663-acc4,8:27:13,Online,Contactless,None,Standard,Off-Peak
6568b3dd-33db-45a4-9bc2,19:06:29,Online,Contactless,None,Standard,Off-Peak
bf152bd2-a1d7-4392-83ac,1:15:10,Online,Contactless,None,Standard,Off-Peak
b94cd5dc-9224-48a0-8aa1,2:27:34,Online,Contactless,None,Standard,Off-Peak
523b4de4-ec48-496e-8bc1,3:45:31,Online,Contactless,None,Standard,Off-Peak
ca1711cd-c125-476c-bd4f,3:54:11,Online,Contactless,None,Standard,Off-Peak
89dc70d6-b18c-4c5b-876b,17:44:27,Online,Contactless,None,Standard,Off-Peak
1a8ca9cb-73a9-49c8-a56a,7:09:06,Online,Contactless,None,Standard,Off-Peak
5e06dd2e-3abe-4197-977e,11:41:07,Online,Contactless,None,Standard,Off-Peak
77484bfe-57a5-4c37-9a36,2:18:30,Online,Contactless,None,Standard,Off-Peak
7279ede7-1c0a-4731-b687,3:49:56,Online,Contactless,None,Standard,Off-Peak
bd14346d-82b0-45d1-b417,19:12:58,Online,Contactless,None,Standard,Off-Peak
67c86c33-101a-45e7-962e,11:44:20,Online,Contactless,None,Standard,Off-Peak
82ecc903-ec0c-4ce0-a5bd,19:34:13,Online,Contactless,None,Standard,Off-Peak
5f5a1e9b-b42d-45f4-8c9f,1:11:18,Online,Contactless,None,Standard,Off-Peak
c3926c6e-d6cd-4396-94b1,8:24:05,Online,Contactless,None,Standard,Off-Peak
ff039ba3-3ff2-4049-bae6,10:26:27,Online,Contactless,None,Standard,Off-Peak
9a1e1ac8-72c0-4ea2-9a02,8:11:56,Online,Contactless,None,Standard,Off-Peak
a4e7e2c0-d3f1-4753-b982,14:40:14,Online,Contactless,None,Standard,Off-Peak
bb6edcdf-0712-4086-bdc8,19:07:29,Online,Contactless,None,Standard,Off-Peak
80ecb7d2-9e70-4ec4-9399,10:26:07,Online,Contactless,None,Standard,Off-Peak
5d14252d-e41d-4e46-924f,20:22:41,Online,Contactless,None,Standard,Off-Peak
18320fb8-4a84-4f31-806e,3:54:02,Online,Contactless,None,Standard,Off-Peak
eed1b484-3abe-4bc7-a3ce,10:22:02,Online,Contactless,None,Standard,Off-Peak
c30691f5-6bb0-4195-b9d9,11:33:15,Online,Contactless,None,Standard,Off-Peak
e5060c11-0206-4373-8096,8:17:35,Online,Contactless,None,Standard,Off-Peak
10520a42-b1b8-4169-a8f1,19:06:25,Online,Contactless,None,Standard,Off-Peak
b2a3630a-6fcb-470d-a8b1,19:08:42,Online,Contactless,None,Standard,Off-Peak
8e7287a9-0ca8-4469-b728,8:24:20,Online,Contactless,None,Standard,Off-Peak
346f5d0c-38bc-4f49-9ff7,10:25:22,Online,Contactless,None,Standard,Off-Peak
6d549489-95e8-4037-a251,11:36:06,Online,Contactless,None,Standard,Off-Peak
4c25658e-c93a-45a4-ae83,19:39:33,Online,Contactless,None,Standard,Off-Peak
e09e6b7c-b679-44bd-abc4,2:21:21,Online,Contactless,None,Standard,Off-Peak
6c2e9428-038c-4c2b-926a,17:34:51,Online,Contactless,None,Standard,Off-Peak
121762a1-7405-4302-93a7,7:14:37,Online,Contactless,None,Standard,Off-Peak
8b054305-cab8-4e3b-87d9,7:33:07,Online,Contactless,None,Standard,Off-Peak
f7eb2181-6dad-4f13-bc34,8:13:48,Online,Contactless,None,Standard,Off-Peak
341e09e2-5f03-42e1-b456,14:49:38,Online,Contactless,None,Standard,Off-Peak
c20bc702-7499-41e0-8104,2:16:27,Online,Contactless,None,Standard,Off-Peak
b8b7d086-ac16-44b8-969c,1:25:55,Online,Contactless,None,Standard,Off-Peak
12bfd6a7-6ccc-491c-a6c4,11:33:05,Online,Contactless,None,Standard,Off-Peak
0f9d575e-063c-458c-ada8,2:16:05,Online,Contactless,None,Standard,Off-Peak
f37db9ca-5aaa-4247-a4a8,1:02:38,Online,Contactless,None,Standard,Off-Peak
fe75e402-83bd-4a4b-99db,11:44:44,Online,Contactless,None,Standard,Off-Peak
354e3408-3d61-4184-ae61,18:50:09,Online,Contactless,None,Standard,Off-Peak
4c0365ee-862e-4def-bd05,12:45:58,Online,Contactless,None,Standard,Off-Peak
cb3dc0fb-b7e7-4430-b827,0:23:28,Online,Contactless,None,Standard,Off-Peak
870efa8c-aa0b-445c-9ba6,8:12:12,Online,Contactless,None,Standard,Off-Peak
1095a6ea-7001-473b-9f49,19:35:48,Online,Contactless,None,Standard,Off-Peak
ec41edcd-4642-4715-9ce1,11:33:55,Online,Contactless,None,Standard,Off-Peak
6d7a537c-0493-4c15-affd,2:26:45,Online,Contactless,None,Standard,Off-Peak
18169494-2682-4c6e-8ff3,3:45:44,Online,Contactless,None,Standard,Off-Peak
4180d202-ed06-4a36-9111,0:22:33,Online,Contactless,None,Standard,Off-Peak
5b6a8434-6fcb-4fae-9445,19:38:22,Online,Contactless,None,Standard,Off-Peak
a850c775-b3e8-4a50-baaf,2:15:22,Online,Contactless,None,Standard,Off-Peak
7d572dc4-5b1b-48a6-978b,8:25:31,Online,Contactless,None,Standard,Off-Peak
5e8a6870-2a8a-4121-8e8f,11:38:42,Online,Contactless,None,Standard,Off-Peak
e409897c-8ce8-427a-9f18,0:23:53,Online,Contactless,None,Standard,Off-Peak
d0d54a3b-d75d-4f98-a38c,8:18:50,Online,Contactless,None,Standard,Off-Peak
fb41f692-f9b3-49f7-84e6,10:23:31,Online,Contactless,None,Standard,Off-Peak
8bc2e0fc-07f3-4368-b310,19:33:57,Online,Contactless,None,Standard,Off-Peak
26fd7f04-0753-4ed9-9ae7,2:20:13,Online,Contactless,None,Standard,Off-Peak
6c1b34c0-84dd-4561-805e,2:22:02,Online,Contactless,None,Standard,Off-Peak
c52bbfee-cfb0-4378-b29a,3:47:07,Online,Contactless,None,Standard,Off-Peak
ccbe46de-551c-42b5-a96a,6:38:47,Online,Contactless,None,Standard,Off-Peak
8fdbd9bb-7cde-4eee-a8ed,6:43:43,Online,Contactless,None,Standard,Off-Peak
cd7dd058-ab7e-4607-a8aa,20:18:47,Online,Contactless,None,Standard,Off-Peak
c057f722-f91b-476d-8ed9,0:16:03,Online,Contactless,None,Standard,Off-Peak
2ca5ba72-8e9d-4b4f-8aa7,2:27:51,Online,Contactless,None,Standard,Off-Peak
8b3be5ee-a4a0-41dc-8149,7:34:23,Online,Contactless,None,Standard,Off-Peak
bfa4c575-f1c4-461a-bbc8,8:19:58,Online,Contactless,None,Standard,Off-Peak
7da22246-f480-417c-bc2f,18:46:10,Online,Contactless,None,Standard,Off-Peak
ad841279-67b4-478f-82b0,14:10:50,Online,Contactless,None,Standard,Off-Peak
5b8c03d2-a041-47ae-90bc,14:12:36,Online,Contactless,None,Standard,Off-Peak
83e76216-d7a9-44df-ab86,7:41:20,Online,Contactless,None,Standard,Off-Peak
e313afe5-30d0-4bdd-96ff,7:30:52,Online,Contactless,None,Standard,Off-Peak
678f6b2c-7f62-418e-965a,7:37:03,Online,Contactless,None,Standard,Off-Peak
8c879ff4-f7d5-43c1-b50c,14:01:57,Online,Contactless,None,Standard,Off-Peak
40091504-64f2-40d3-bfb3,7:34:14,Online,Contactless,None,Standard,Off-Peak
de61e895-872d-4d0b-a636,5:19:44,Online,Contactless,None,Standard,Off-Peak
350e1777-f605-4352-898e,7:59:52,Online,Contactless,None,Standard,Off-Peak
5bd32660-56ff-40ae-bb7c,14:12:28,Online,Contactless,None,Standard,Off-Peak
4c3fce19-c1cf-4c89-ba9d,7:32:26,Online,Contactless,None,Standard,Off-Peak
290802d9-627e-4791-ad69,14:09:45,Online,Contactless,None,Standard,Off-Peak
5d8bd8e2-3af1-404d-ad63,5:23:07,Online,Contactless,None,Standard,Off-Peak
ddcd82e9-5945-4fef-b956,6:41:48,Online,Contactless,None,Standard,Off-Peak
9230b9de-3c69-4574-a184,7:23:02,Online,Contactless,None,Standard,Off-Peak
7e38db8e-0f53-48f0-af77,7:27:45,Online,Contactless,None,Standard,Off-Peak
2f773769-8fec-4642-83bf,7:32:30,Online,Contactless,None,Standard,Off-Peak
9614592c-082d-42c5-883c,14:06:27,Online,Contactless,None,Standard,Off-Peak
